dataset,model,seed,scarcity_fraction,training_pool_size,retained_size,synthetic_size,generator_seconds,fit_seconds,roc_auc,precision,recall,f1,accuracy,average_precision
diabetes,random_forest,15,0.1,202944,20294,182650,19.0169391999952,67.9277567999961,0.74668914554833,0.353448275862069,0.0289998585372754,0.0536017780101974,0.857320245979186,0.293349515426601
diabetes,logistic_regression,15,0.05,202944,10147,192797,14.0866277000023,1.61396959999547,0.80343292618631,0.446445497630332,0.26651577309379,0.333776242359819,0.85176206244087,0.37647885258069
diabetes,random_forest,15,0.05,202944,10147,192797,14.0866277000023,64.6028074999995,0.770488479337198,0.442056468605141,0.148394398076107,0.222198686718915,0.855250709555345,0.33050440815343
diabetes,logistic_regression,15,0.01,202944,2029,200915,12.6764487999972,1.90823310000269,0.807776266258304,0.625,0.000707313622860376,0.00141302811925957,0.860710343740145,0.381816671998449
diabetes,random_forest,15,0.01,202944,2029,200915,12.6764487999972,72.330195399998,0.71105633514654,0.147887323943662,0.00594143443202716,0.0114239086087311,0.856728949858089,0.245774091906277
diabetes,logistic_regression,16,0.5,202944,101472,101472,41.5668949000028,2.08906250000291,0.822511115265044,0.630350194552529,0.0458339227613524,0.0854543056837663,0.863312046672974,0.409536930200609
diabetes,random_forest,16,0.5,202944,101472,101472,41.5668949000028,68.4064039999939,0.782549602831908,0.503298153034301,0.107936058848493,0.177751892836342,0.860868022705771,0.351216224215277
diabetes,logistic_regression,16,0.25,202944,50736,152208,26.5934619000036,1.70723990000261,0.820029456331508,0.602777777777778,0.0613948224642807,0.111439209141096,0.863587984862819,0.403396535820733
diabetes,random_forest,16,0.25,202944,50736,152208,26.5934619000036,59.366131200004,0.781529716746738,0.48695652173913,0.102984863488471,0.170014012143858,0.859902239041312,0.349296100856349
diabetes,logistic_regression,16,0.1,202944,20294,182650,18.5929162000029,2.4433149999968,0.811129101612762,0.692307692307692,0.00254632904229735,0.00507399577167019,0.860868022705771,0.38532747561821
diabetes,random_forest,16,0.1,202944,20294,182650,18.5929162000029,63.2549199999994,0.762161329362546,0.447072072072072,0.0561607016551139,0.0997863516400654,0.858818196152633,0.318847285078924
diabetes,logistic_regression,16,0.05,202944,10147,192797,13.2003916999965,2.03149169999961,0.799073096653899,0,0,0,0.860670923998739,0.369181613289304
diabetes,random_forest,16,0.05,202944,10147,192797,13.2003916999965,68.4349879000001,0.731005486833939,0.318077803203661,0.0196633187155185,0.037037037037037,0.857537054556922,0.278602815566468
diabetes,logistic_regression,16,0.01,202944,2029,200915,12.3310732000027,1.69597439999779,0.810795920564509,0.546613545816733,0.0970434290564436,0.164824603555983,0.862976978871019,0.381973066169918
diabetes,random_forest,16,0.01,202944,2029,200915,12.3310732000027,61.5118501000034,0.759464687064073,0.394409937888199,0.0538972980619607,0.094835096453018,0.856650110375276,0.306700675952435
diabetes,logistic_regression,17,0.5,202944,101472,101472,42.4846036000017,1.88656950000586,0.819824088038972,0.635714285714286,0.0377705474607441,0.0713045800507411,0.862917849258909,0.402799223168332
diabetes,random_forest,17,0.5,202944,101472,101472,42.4846036000017,59.1230985000002,0.779394670158683,0.46657477601654,0.095770264535295,0.158920187793427,0.858759066540523,0.338611683162713
diabetes,logistic_regression,17,0.25,202944,50736,152208,25.9801619000064,1.92493419999664,0.817774109572944,0.581481481481481,0.0666289432734474,0.119558319583704,0.863272626931567,0.397002951178617
diabetes,random_forest,17,0.25,202944,50736,152208,25.9801619000064,61.7101428000024,0.794203950127669,0.496623695518723,0.114443344178809,0.186019774660842,0.860454115421003,0.368927220607245
diabetes,logistic_regression,17,0.1,202944,20294,182650,15.4438050000026,1.36499929999991,0.814376508087094,0.8,0.000565850898288301,0.00113090189426067,0.860730053610848,0.394229553962225
diabetes,random_forest,17,0.1,202944,20294,182650,15.4438050000026,68.1306039000046,0.746870775820981,0.360681114551084,0.0329608148252935,0.060401814646792,0.857123147272154,0.294259443839519
diabetes,logistic_regression,17,0.05,202944,10147,192797,13.5101675999977,1.63225270000112,0.814196057021435,0.520091324200913,0.161126043287594,0.246030888864888,0.862405392620624,0.390845989417288
diabetes,random_forest,17,0.05,202944,10147,192797,13.5101675999977,61.0093169999964,0.782074821376948,0.474295190713101,0.121375017682841,0.193286776300969,0.858837906023337,0.347892000759443
diabetes,logistic_regression,17,0.01,202944,2029,200915,10.1426234000028,1.66890430000058,0.804852552103431,0.545215100965759,0.0878483519592587,0.151315789473684,0.862701040681173,0.383501898194315
diabetes,random_forest,17,0.01,202944,2029,200915,10.1426234000028,61.4943893000018,0.76266883705113,0.456594323873122,0.0773801103409252,0.132333373654288,0.858621097445601,0.324216662712072
diabetes,logistic_regression,18,0.5,202944,101472,101472,40.9157644000006,1.4920645999955,0.820101402536163,0.522888154789995,0.156740698825859,0.241184153243361,0.862582781456954,0.401646560147621
diabetes,random_forest,18,0.5,202944,101472,101472,40.9157644000006,61.5646539000008,0.795237238353851,0.481789390340459,0.172160135804216,0.253673788431475,0.85885761589404,0.368890788852346
diabetes,logistic_regression,18,0.25,202944,50736,152208,25.1828924000001,1.47578000000067,0.817607844626572,0.544161232957913,0.129862781157165,0.209684787574235,0.863607694733523,0.400751600984222
diabetes,random_forest,18,0.25,202944,50736,152208,25.1828924000001,60.9613679999966,0.789537521917822,0.493073370959466,0.135945678313764,0.213129296961632,0.860138757489751,0.362039652071124
diabetes,logistic_regression,18,0.1,202944,20294,182650,15.6633279999951,1.47943380000652,0.819078497162758,0.539951573849879,0.126184750318291,0.204563696823759,0.863272626931567,0.398592861550704
diabetes,random_forest,18,0.1,202944,20294,182650,15.6633279999951,61.3721420999937,0.784639995054069,0.485819975339088,0.111472626962795,0.181337015303187,0.859764269946389,0.352500552969895
diabetes,logistic_regression,18,0.05,202944,10147,192797,16.1635013999985,1.89932850000332,0.815073819507785,0.514519056261343,0.160418729664733,0.244581041734067,0.861932355723746,0.391176271875365
diabetes,random_forest,18,0.05,202944,10147,192797,16.1635013999985,64.0107970999961,0.783913159724238,0.504429678848283,0.128872542085161,0.205295774647887,0.86098628192999,0.355105248326618
diabetes,logistic_regression,18,0.01,202944,2029,200915,11.7311362000037,1.66606920000049,0.802160215206313,1,0.000282925449144151,0.000565690849950502,0.860710343740145,0.380173767155014
diabetes,random_forest,18,0.01,202944,2029,200915,11.7311362000037,66.9760290999984,0.704891283869809,0.134328358208955,0.00509265808459471,0.00981327518059152,0.856807789340902,0.247656688165963
diabetes,logistic_regression,19,0.5,202944,101472,101472,42.5063331000056,1.64831960000447,0.817051349634313,0.61551724137931,0.0505021926722309,0.0933455353640999,0.863312046672974,0.400024289303074
diabetes,random_forest,19,0.5,202944,101472,101472,42.5063331000056,57.2539160000015,0.78643260835439,0.476059438635113,0.122365256754845,0.194688273688949,0.858956165247556,0.352064205438641
diabetes,logistic_regression,19,0.25,202944,50736,152208,26.1069254000031,1.48961210000562,0.810159785365927,0.647058823529412,0.00311217994058566,0.00619456567647473,0.860868022705771,0.391571246174183
diabetes,random_forest,19,0.25,202944,50736,152208,26.1069254000031,66.8599815999987,0.774930139031776,0.46241134751773,0.0922336964209931,0.153791720721783,0.858581677704194,0.33388805037323
diabetes,logistic_regression,19,0.1,202944,20294,182650,21.4355531000037,2.40187069999956,0.813972108119818,0.5,0.000424388173716226,0.000848056537102474,0.860670923998739,0.391291362471094
diabetes,random_forest,19,0.1,202944,20294,182650,21.4355531000037,73.5856878999984,0.744505928030671,0.328478964401294,0.0287169330881313,0.0528164433459087,0.85649243140965,0.288544080792053
diabetes,logistic_regression,19,0.05,202944,10147,192797,15.2083395999944,1.67103459999635,0.812174509106415,0.566197183098592,0.0568680152779743,0.103355187042036,0.862523651844844,0.388576817763091
diabetes,random_forest,19,0.05,202944,10147,192797,15.2083395999944,63.7106567999945,0.788405611168358,0.511326860841424,0.0670533314471637,0.11855927963982,0.861084831283507,0.359881704989669
diabetes,logistic_regression,19,0.01,202944,2029,200915,10.1415263999952,1.381163500002,0.806459416005577,0.405953224663359,0.405149243174424,0.405550835457378,0.834515925575528,0.379690113388478
diabetes,random_forest,19,0.01,202944,2029,200915,10.1415263999952,61.7850209000026,0.794181836756979,0.445940078158923,0.290564436271043,0.35186295503212,0.850855408388521,0.373826183001797
diabetes,logistic_regression,20,0.5,202944,101472,101472,46.2811585999953,3.48474949999945,0.822970108628581,0.55424395727937,0.139482246428066,0.222875226039783,0.864474929044465,0.408908037255142
diabetes,random_forest,20,0.5,202944,101472,101472,46.2811585999953,59.9795357999974,0.794367948988076,0.51447963800905,0.16084311783845,0.245069511800841,0.861932355723746,0.374478278270361
diabetes,logistic_regression,20,0.25,202944,50736,152208,24.5262671000019,1.46331459999783,0.82072388776589,0.63768115942029,0.0373461592870279,0.0705599358546038,0.862917849258909,0.407810993099625
diabetes,random_forest,20,0.25,202944,50736,152208,24.5262671000019,78.4100687000027,0.77495990266981,0.499122807017544,0.0804922902815108,0.138628334754538,0.860631504257332,0.340805462695576
diabetes,logistic_regression,20,0.1,202944,20294,182650,19.9255097999994,2.04107880000083,0.819424349826812,0.528242205151378,0.165369925024756,0.251885369532428,0.863134657836645,0.398840271264434
diabetes,random_forest,20,0.1,202944,20294,182650,19.9255097999994,68.9618169999958,0.782779862434684,0.477154724818276,0.130004243881737,0.204335742078933,0.858936455376853,0.346549608107146
diabetes,logistic_regression,20,0.05,202944,10147,192797,14.6322790999984,1.67018919999828,0.816735691472386,0.513915547024952,0.151506578016693,0.234021632251721,0.861814096499527,0.394209753853542
diabetes,random_forest,20,0.05,202944,10147,192797,14.6322790999984,70.1988054999965,0.78189242332392,0.488372093023256,0.112887254208516,0.183385039641503,0.859921948912015,0.351454096853389
diabetes,logistic_regression,20,0.01,202944,2029,200915,12.4599186999985,1.62920699999813,0.814503902937036,0.562628336755647,0.0775215730654972,0.136267561855029,0.863075528224535,0.389527605605179
diabetes,random_forest,20,0.01,202944,2029,200915,12.4599186999985,68.5994661000004,0.777084582602985,0.479757085020243,0.0670533314471637,0.117661660667742,0.859882529170609,0.338005154933885
diabetes,logistic_regression,21,0.5,202944,101472,101472,45.0840842999969,1.58447979999619,0.815570014584231,0.604206500956023,0.0447022209647758,0.083245521601686,0.862819299905393,0.39446584401094
diabetes,random_forest,21,0.5,202944,101472,101472,45.0840842999969,59.8228397999992,0.77662326646084,0.470325462667518,0.104258028009619,0.170680870773506,0.858837906023337,0.33914252187792
diabetes,logistic_regression,21,0.25,202944,50736,152208,28.5214390000037,1.63891880000301,0.812701535262389,0.622710622710623,0.0240486631772528,0.04630890765459,0.861991485335856,0.38876675418789
diabetes,random_forest,21,0.25,202944,50736,152208,28.5214390000037,64.9939496000006,0.774734220593079,0.471019320453031,0.100014146272457,0.164994165694282,0.858956165247556,0.336544898273483
diabetes,logistic_regression,21,0.1,202944,20294,182650,16.6473686000027,2.04763370000001,0.805356347233736,0.61890243902439,0.0287169330881313,0.05488711639854,0.862208293913592,0.378471278937537
diabetes,random_forest,21,0.1,202944,20294,182650,16.6473686000027,67.1877768999984,0.752673297077621,0.44672531769306,0.0646484651294384,0.112951062778052,0.858522548092085,0.312106501557686
diabetes,logistic_regression,21,0.05,202944,10147,192797,13.8500337000005,1.39668929999607,0.807188067119801,0.516873889875666,0.0411656528504739,0.0762578616352201,0.8610454115421,0.377588562136821
diabetes,random_forest,21,0.05,202944,10147,192797,13.8500337000005,65.6886812000012,0.755566175293596,0.423414634146341,0.0613948224642807,0.107239930812948,0.857576474298329,0.308140787705989
diabetes,logistic_regression,21,0.01,202944,2029,200915,11.7797394000008,1.47196670000267,0.806221430005336,0,0,0,0.860651214128035,0.379129620120189
diabetes,random_forest,21,0.01,202944,2029,200915,11.7797394000008,68.7077044000034,0.737920251351988,0.304166666666667,0.0103267788937615,0.0199753728280202,0.858818196152633,0.283538604447146
diabetes,logistic_regression,22,0.5,202944,101472,101472,43.0955369000003,1.74824010000157,0.819617780268338,0.536162005785921,0.157306549724148,0.243246199278136,0.863627404604226,0.402476697499899
diabetes,random_forest,22,0.5,202944,101472,101472,43.0955369000003,58.9726764999941,0.794302454406294,0.486508585445626,0.16834064224077,0.250131371518655,0.859370072532324,0.367651438168822
diabetes,logistic_regression,22,0.25,202944,50736,152208,25.0927241000027,1.48790860000008,0.808567723103201,0.766666666666667,0.00325364266515773,0.00647978588533596,0.86098628192999,0.380213724721254
diabetes,random_forest,22,0.25,202944,50736,152208,25.0927241000027,70.7537947000019,0.775741956634773,0.463745019920319,0.0823313057009478,0.139836617011052,0.858877325764743,0.336159799762875
diabetes,logistic_regression,22,0.1,202944,20294,182650,19.3121089999986,1.65269699999772,0.813415917648045,0.577916295636687,0.0918093082472768,0.158447265625,0.864120151371807,0.392600964537527
diabetes,random_forest,22,0.1,202944,20294,182650,19.3121089999986,64.5185433000006,0.78960601311078,0.520682862770847,0.112179940585656,0.184590316573557,0.861912645853043,0.364411148521323
diabetes,logistic_regression,22,0.05,202944,10147,192797,13.9211093999984,1.36124389999895,0.806262089969522,0,0,0,0.860670923998739,0.374332912692649
diabetes,random_forest,22,0.05,202944,10147,192797,13.9211093999984,69.7501263000013,0.735789179728163,0.35203366058906,0.0355071438675909,0.0645078386019018,0.856512141280353,0.279172617507575
diabetes,logistic_regression,22,0.01,202944,2029,200915,12.3864455000003,1.47686750000139,0.794075758341133,0.568720379146919,0.016975526948649,0.032967032967033,0.861242510249133,0.355670282573133
diabetes,random_forest,22,0.01,202944,2029,200915,12.3864455000003,64.9862770000036,0.724411826211208,0.246938775510204,0.0171169896732211,0.0320148167747056,0.855782876064333,0.263342289037489
diabetes,logistic_regression,23,0.5,202944,101472,101472,44.4612495999972,1.65043200000218,0.820996496773639,0.633891213389121,0.0428632055453388,0.0802968066781503,0.863193787448754,0.404429489169974
diabetes,random_forest,23,0.5,202944,101472,101472,44.4612495999972,60.388947499996,0.784101269156189,0.489505754908598,0.10227754986561,0.169201965831968,0.860059918006938,0.347938521713494
diabetes,logistic_regression,23,0.25,202944,50736,152208,27.7328430999987,1.41963950000354,0.819189264870148,0.574660633484163,0.0898288301032678,0.155370687545877,0.863923052664775,0.399059233977637
diabetes,random_forest,23,0.25,202944,50736,152208,27.7328430999987,64.6886386999977,0.787663326283176,0.478756476683938,0.130711557504598,0.205356150683409,0.859054714601072,0.35189353824917
diabetes,logistic_regression,23,0.1,202944,20294,182650,16.8706617999997,1.44816970000102,0.817298735274908,0.603293413173653,0.0570094780025463,0.104174744733101,0.863390886155787,0.397021921263391
diabetes,random_forest,23,0.1,202944,20294,182650,16.8706617999997,65.5721296999982,0.771094439471132,0.457792207792208,0.0797849766586504,0.135887242500904,0.858621097445601,0.328339934466756
diabetes,logistic_regression,23,0.05,202944,10147,192797,15.1794128999973,1.70502080000006,0.814369952797672,0.567647058823529,0.0546046116848211,0.0996257581623435,0.862484232103437,0.388650466274424
diabetes,random_forest,23,0.05,202944,10147,192797,15.1794128999973,66.1545981999952,0.766263769432404,0.437843784378438,0.056302164379686,0.0997743795437453,0.858443708609272,0.317800436092086
diabetes,logistic_regression,23,0.01,202944,2029,200915,12.0455851999941,1.60533410000062,0.807218005695136,1,0.000282925449144151,0.000565690849950502,0.860710343740145,0.372281615164839
diabetes,random_forest,23,0.01,202944,2029,200915,12.0455851999941,65.369883899999,0.758875221249927,0.422764227642276,0.0294242467109917,0.0550191773574924,0.859172973825292,0.311012319097927
diabetes,logistic_regression,24,0.5,202944,101472,101472,44.0324770000007,1.55430149999302,0.820923434533795,0.567723342939481,0.0836044702220965,0.145745992601726,0.863450015767897,0.403256451115201
diabetes,random_forest,24,0.5,202944,101472,101472,44.0324770000007,58.4681358000016,0.785367168919973,0.477441462021702,0.118262837742255,0.189569160997732,0.859113844213182,0.353110290488941
diabetes,logistic_regression,24,0.25,202944,50736,152208,26.5361551999958,1.50056039999617,0.814297382973935,0.60377358490566,0.0316876503041449,0.0602150537634409,0.862188584042889,0.394519328976891
diabetes,random_forest,24,0.25,202944,50736,152208,26.5361551999958,61.9957525999998,0.776384007305796,0.481099656357388,0.0990239072004527,0.16424213984045,0.85958688111006,0.341290473286485
diabetes,logistic_regression,24,0.1,202944,20294,182650,16.1760402999935,1.28776490000018,0.809012201530116,0.604938271604938,0.00693167350403169,0.0137062937062937,0.861005991800694,0.38443703351196
diabetes,random_forest,24,0.1,202944,20294,182650,16.1760402999935,67.9125260000001,0.780178617657951,0.514608859566447,0.0772386476163531,0.134317343173432,0.861281929990539,0.351797877768679
diabetes,logistic_regression,24,0.05,202944,10147,192797,13.226142200001,1.3862711000038,0.803232069008437,0.475654069767442,0.185174706464847,0.266571632216679,0.858029801324503,0.374005925941102
diabetes,random_forest,24,0.05,202944,10147,192797,13.226142200001,63.9684539000009,0.76917061347625,0.447645429362881,0.114301881454237,0.182105025918413,0.856945758435825,0.327401968557067
diabetes,logistic_regression,24,0.01,202944,2029,200915,10.3674975000031,1.20965609999985,0.791372421451313,0.520833333333333,0.060121657943132,0.107799619530755,0.861341059602649,0.36109587981099
diabetes,random_forest,24,0.01,202944,2029,200915,10.3674975000031,66.1093267000033,0.750533353864925,0.408284023668639,0.0292827839864196,0.0546462513199578,0.858837906023337,0.306388007125992
diabetes,logistic_regression,25,0.5,202944,101472,101472,41.6912863999969,1.59648120000202,0.81970853871202,0.615230460921844,0.0434290564436271,0.0811310782241015,0.862937559129612,0.404230302679159
diabetes,random_forest,25,0.5,202944,101472,101472,41.6912863999969,60.6038962000021,0.780451182931375,0.484653818700928,0.0960531899844391,0.160330578512397,0.859823399558499,0.345590341357669
diabetes,logistic_regression,25,0.25,202944,50736,152208,26.0304896000016,1.40026200000284,0.816984672605959,0.575723830734967,0.0731362286037629,0.129785364629095,0.86335146641438,0.398785498346022
diabetes,random_forest,25,0.25,202944,50736,152208,26.0304896000016,66.115910200002,0.780880827323073,0.476536682088566,0.101994624416466,0.168026101141925,0.859271523178808,0.345289594300664
diabetes,logistic_regression,25,0.1,202944,20294,182650,17.6531738999984,1.35883299999841,0.808655577263727,0,0,0,0.860670923998739,0.386183425997552
diabetes,random_forest,25,0.1,202944,20294,182650,17.6531738999984,69.7343792000029,0.754962037423216,0.425240054869685,0.0438534446173433,0.079507566042575,0.858522548092085,0.306470249810951
diabetes,logistic_regression,25,0.05,202944,10147,192797,15.4565746000007,1.86626580000302,0.80479389789408,0.457063711911357,0.233413495543924,0.309017698286356,0.854560864080732,0.376310895257567
diabetes,random_forest,25,0.05,202944,10147,192797,15.4565746000007,68.4514624999938,0.7902617866412,0.485086992543496,0.1656528504739,0.246968258989771,0.859251813308105,0.366030105634534
diabetes,logistic_regression,25,0.01,202944,2029,200915,11.2245394000056,1.54179749999457,0.803179548943153,0.451279527559055,0.259442636865186,0.32947094224378,0.852865815200252,0.374715711480159
diabetes,random_forest,25,0.01,202944,2029,200915,11.2245394000056,64.2465181000007,0.777380262277211,0.458546168958743,0.165086999575612,0.242770959018099,0.856512141280353,0.344987280279178
diabetes,logistic_regression,26,0.5,202944,101472,101472,48.7253175000005,1.75684239999828,0.819686716903498,0.571428571428571,0.0729947658791908,0.129453085800301,0.863213497319458,0.400450181285248
diabetes,random_forest,26,0.5,202944,101472,101472,48.7253175000005,87.6252247000011,0.787428916778869,0.482673267326733,0.110340925166219,0.179620034542314,0.859567171239357,0.351800817904791
diabetes,logistic_regression,26,0.25,202944,50736,152208,37.344468700001,2.02118129999872,0.815769852914305,0.55009633911368,0.080775215730655,0.140865918342173,0.862720750551876,0.392825088917677
diabetes,random_forest,26,0.25,202944,50736,152208,37.344468700001,70.7792734999966,0.782754483567707,0.49792531120332,0.118828688640543,0.191868433074463,0.860532954903816,0.353877090741835
diabetes,logistic_regression,26,0.1,202944,20294,182650,20.9507088999962,1.87254640000174,0.813972877519984,0.523067331670823,0.118687225915971,0.193473999769399,0.862129454430779,0.386893231793354
diabetes,random_forest,26,0.1,202944,20294,182650,20.9507088999962,67.9812339999989,0.793857264891646,0.512565445026178,0.138492007356062,0.218064372424546,0.861616997792494,0.372572772376006
diabetes,logistic_regression,26,0.05,202944,10147,192797,17.0145541999955,1.69206459999987,0.809357415996979,0.47185628742515,0.222945253925591,0.302814871745605,0.856965468306528,0.380642917910053
diabetes,random_forest,26,0.05,202944,10147,192797,17.0145541999955,67.1597615999999,0.783390413052982,0.47912360479537,0.163955297779035,0.244308600337268,0.858680227057711,0.355902143521298
diabetes,logistic_regression,26,0.01,202944,2029,200915,11.7724920000037,1.5583284999957,0.804422711717164,0.538904899135447,0.105814117979912,0.176894879981081,0.862799590034689,0.381387557563645
diabetes,random_forest,26,0.01,202944,2029,200915,11.7724920000037,64.4744655000031,0.767011323493885,0.475927387529597,0.0853020229169614,0.144673704414587,0.85946862188584,0.33544851772452
diabetes,logistic_regression,27,0.5,202944,101472,101472,44.6567493000039,1.81499939999776,0.82053170294274,0.619230769230769,0.0455509973122082,0.0848596653050468,0.863114947965941,0.40275171134493
diabetes,random_forest,27,0.5,202944,101472,101472,44.6567493000039,65.2142365999971,0.786122428321652,0.48676293622142,0.114443344178809,0.185316687664643,0.859803689687796,0.354487668537246
diabetes,logistic_regression,27,0.25,202944,50736,152208,26.5371824000031,1.64055989999906,0.81324607620574,0.735849056603774,0.00551704625831094,0.0109519797809604,0.86116367076632,0.394809290766828
diabetes,random_forest,27,0.25,202944,50736,152208,26.5371824000031,64.0435803,0.770861526652623,0.481767180925666,0.0971848917810157,0.161742201294879,0.85964601072217,0.335804455731729
diabetes,logistic_regression,27,0.1,202944,20294,182650,18.4840380999958,1.95467629999621,0.81408358691494,0.546212647671994,0.111189701513651,0.184767277856135,0.863292336802271,0.391748545988421
diabetes,random_forest,27,0.1,202944,20294,182650,18.4840380999958,64.4652655000027,0.776806532721214,0.487106017191977,0.0961946527090112,0.16066154754873,0.859961368653422,0.346043496172644
diabetes,logistic_regression,27,0.05,202944,10147,192797,13.6745557000031,1.46130699999776,0.792638826589523,0,0,0,0.860670923998739,0.355899241814084
diabetes,random_forest,27,0.05,202944,10147,192797,13.6745557000031,75.6714487999998,0.730403890413793,0.365553602811951,0.0294242467109917,0.0544645195077245,0.857655313781142,0.278958313660719
diabetes,logistic_regression,27,0.01,202944,2029,200915,12.8350594000003,1.77261480000016,0.81718998744543,0.548606390210741,0.114160418729665,0.188992974238876,0.863489435509303,0.392057428436864
diabetes,random_forest,27,0.01,202944,2029,200915,12.8350594000003,66.9302012999979,0.766951208234112,0.421780466724287,0.0690338095911727,0.118648188670071,0.857103437401451,0.317838924144035
diabetes,logistic_regression,28,0.5,202944,101472,101472,42.000606499998,1.81441330000234,0.822999036455064,0.555800293685756,0.107087282501061,0.179575376586407,0.863666824345632,0.403527634453003
diabetes,random_forest,28,0.5,202944,101472,101472,42.000606499998,60.6126705999995,0.79348163401145,0.475638051044084,0.144999292686377,0.222246313963573,0.858601387574897,0.360760891715648
diabetes,logistic_regression,28,0.25,202944,50736,152208,26.9319047999961,1.40664919999836,0.819532412485194,0.562982005141388,0.0929410100438534,0.159543467702768,0.863568274992116,0.398322932298123
diabetes,random_forest,28,0.25,202944,50736,152208,26.9319047999961,61.5044111000025,0.78300623454188,0.482722513089005,0.130428632055453,0.205368081078071,0.859370072532324,0.352674467544654
diabetes,logistic_regression,28,0.1,202944,20294,182650,17.3290291000012,1.44342559999495,0.815067285275631,0.461538461538462,0.0016975526948649,0.00338266384778013,0.860631504257332,0.389585846302918
diabetes,random_forest,28,0.1,202944,20294,182650,17.3290291000012,70.0161932999981,0.745311096396436,0.44,0.0389022492573207,0.0714842734598388,0.859192683695995,0.297600203289696
diabetes,logistic_regression,28,0.05,202944,10147,192797,16.5037582000004,1.96838559999742,0.815267037756844,0.520547945205479,0.129014004809733,0.206779276725995,0.862090034689372,0.388563580830796
diabetes,random_forest,28,0.05,202944,10147,192797,16.5037582000004,65.0194431999989,0.776517307909441,0.460446247464503,0.0963361154335833,0.159335517080019,0.858364869126458,0.333368681772747
diabetes,logistic_regression,28,0.01,202944,2029,200915,12.4108161999975,1.46202880000055,0.793838677803404,0,0,0,0.860670923998739,0.357536115762171
diabetes,random_forest,28,0.01,202944,2029,200915,12.4108161999975,67.6062803999957,0.709621083116978,0.174242424242424,0.00650728533031546,0.01254602481931,0.85728082623778,0.252093547740979
diabetes,logistic_regression,29,0.5,202944,101472,101472,45.7036474999986,1.73888690000604,0.81851505489194,0.518681318681319,0.166926014995049,0.252568493150685,0.862346263008515,0.397339167482825
diabetes,random_forest,29,0.5,202944,101472,101472,45.7036474999986,59.7114227000056,0.791731276168292,0.480519480519481,0.172725986702504,0.254110301768991,0.858719646799117,0.361951854856491
diabetes,logistic_regression,29,0.25,202944,50736,152208,27.0787388999961,1.45659549999982,0.813283344330032,0.636363636363636,0.000990239072004527,0.0019774011299435,0.860730053610848,0.389942842244727
diabetes,random_forest,29,0.25,202944,50736,152208,27.0787388999961,64.7287881999946,0.757383508206437,0.446124763705104,0.0667704059980195,0.116156023132767,0.858423998738568,0.30967627885436
diabetes,logistic_regression,29,0.1,202944,20294,182650,18.3367511999968,1.66268639999907,0.816547675988245,0.581497797356828,0.0560192389305418,0.102193548387097,0.862858719646799,0.393221051826766
diabetes,random_forest,29,0.1,202944,20294,182650,18.3367511999968,65.8285623999982,0.778050722441974,0.496674057649667,0.0950629509124346,0.15958204701971,0.860493535162409,0.344430964082428
diabetes,logistic_regression,29,0.05,202944,10147,192797,13.7352641000034,1.52796040000248,0.799323373619331,0,0,0,0.860670923998739,0.367816288510692
diabetes,random_forest,29,0.05,202944,10147,192797,13.7352641000034,75.7565484000006,0.71591188029761,0.296703296703297,0.0190974678172302,0.0358851674641148,0.857024597918638,0.264610888393081
diabetes,logistic_regression,29,0.01,202944,2029,200915,14.1182149000015,1.87100240000291,0.807806350614723,0.478260869565217,0.00311217994058566,0.0061841180604357,0.860631504257332,0.382750037696433
diabetes,random_forest,29,0.01,202944,2029,200915,14.1182149000015,66.3713700000008,0.725658978527558,0.181818181818182,0.00792191257603621,0.0151823234377118,0.856807789340902,0.269617665209814
cleveland,logistic_regression,0,0.5,242,121,121,0.9642285000009,0.359134199999971,0.916666666666667,0.846153846153846,0.785714285714286,0.814814814814815,0.836065573770492,0.893317634340591
cleveland,random_forest,0,0.5,242,121,121,0.9642285000009,0.934325399997761,0.922619047619048,0.875,0.75,0.807692307692308,0.836065573770492,0.904720938325513
cleveland,logistic_regression,0,0.25,242,61,181,0.968642599997111,0.0386755999934394,0.911255411255411,0.827586206896552,0.857142857142857,0.842105263157895,0.852459016393443,0.900192329324757
cleveland,random_forest,0,0.25,242,61,181,0.968642599997111,0.906741899998451,0.892857142857143,0.807692307692308,0.75,0.777777777777778,0.80327868852459,0.895429708361839
cleveland,logistic_regression,0,0.1,242,24,218,1.00230359999841,0.0341905000022962,0.796536796536797,0.714285714285714,0.714285714285714,0.714285714285714,0.737704918032787,0.700770087228306
cleveland,random_forest,0,0.1,242,24,218,1.00230359999841,0.913483300006192,0.835497835497836,0.833333333333333,0.714285714285714,0.769230769230769,0.80327868852459,0.776772119797682
cleveland,logistic_regression,0,0.05,242,12,230,0.913945799999055,0.0364085999972303,0.71969696969697,0.645161290322581,0.714285714285714,0.677966101694915,0.688524590163934,0.693883155156797
cleveland,random_forest,0,0.05,242,12,230,0.913945799999055,0.887515399997937,0.640692640692641,0.564102564102564,0.785714285714286,0.656716417910448,0.622950819672131,0.596634908515459
cleveland,logistic_regression,1,0.5,242,121,121,0.866493499997887,0.0399397000001045,0.895021645021645,0.791666666666667,0.678571428571429,0.730769230769231,0.770491803278688,0.866641912468975
cleveland,random_forest,1,0.5,242,121,121,0.866493499997887,0.901732599995739,0.849025974025974,0.818181818181818,0.642857142857143,0.72,0.770491803278688,0.812904735106026
